property_id,property_type,listing_title,locality,city,zone,renter_segment,bedrooms,bathrooms,floor,total_floors,property_age,monthly_rent,security_deposit,maintenance,electricity_estimate,area_sqft,furnishing_status,parking,balcony,lift,power_backup,water_supply,ac,wifi,food,laundry,gym,cctv,security,housekeeping,metro_station,metro_distance_km,nearest_college,college_distance_km,nearest_office_hub,office_distance_km,school_distance_km,hospital_distance_km,rating,review_count,available,listing_date,source
PROP_501,3BHK,Fully Furnished 3BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,3,2,17,24,3,"Rs. 68,000/month",136k,4k,2700,1507,Furnished,N,Y,N,1,12 Hours,1,yes,No,N,Y,Y,1,no,Model Town Metro Station,3.86km,Miranda House,0.52,Connaught Place,12.22 km,1.85,4.62km,4.3,23,yes,2026-07-15,MagicBricks
PROP_502,2BHK,Fully Furnished 2BHK Apartment in Rohini,ROHINI,Delhi,North Delhi,Family,2,2,3,8,15,"Rs. 17,500/month","Rs. 52,500/month",0,1300,789,unfurnished,1,Yes,Yes,0,4 Hours,Y,Yes,N,Yes,0,Y,Y,no,Rohini West Metro Station,3.64,Delhi Technological University (DTU),2.51km,Netaji Subhash Place,8.0,3.89,2.94km,3.9,42,Yes,2026-07-26,99acres
PROP_503,2BHK,Semi-Furnished 2BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Family,2,2,0,8,6,"₹8,500","₹17,000",0,1400,632,Semi-Furnished,No,Y,Y,Yes,24 Hours,no,Yes,0,no,No,no,N,0,Nirman Vihar Metro Station,1.65km,Bhim Rao Ambedkar College,,Noida Sector 62 IT Park,,,3.7 km,4.2,45,Yes,2026-08-02,Housing.com
PROP_504,2BHK,Fully Furnished 2BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,2,2,1,3,1,"₹40,000","Rs. 80,000/month",0,2200,973,Furnished,N,Y,0,Y,12 Hours,1,no,no,N,N,Yes,Yes,0,Model Town Metro Station,0.74 km,Miranda House,6.88km,Connaught Place,11.59,,2.79km,3.7,16,Yes,2026-07-12,99acres
PROP_505,3BHK,Semi-Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,3,2,8,12,9,27500,"Rs. 27,500/month",,1900,1492,semi-furnished,Yes,N,yes,N,12 Hours,No,Y,1,N,Y,yes,Y,No,Vaishali Metro Station,,Inderprastha Dental College,5.23 km,Noida Sector 62 IT Park,10.82km,3.39km,2.85 km,4.5,38,1,2026-07-04,Housing.com
PROP_506,1BHK,Semi-Furnished 1BHK Apartment in Hauz Khas,hauz khas,Delhi,South Delhi,Family,1,1,11,12,3,30k,"Rs. 60,000/month",1k,1000,579,Semi-Furnished,no,Y,1,Y,12 Hours,N,no,0,No,Yes,no,1,no,Hauz Khas Metro Station,3.64,IIT Delhi,9.44,Okhla Industrial Area,12.35km,4.75 km,4.25,3.5,13,Yes,2026-08-10,99acres
PROP_507,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Working Bachelor,2,2,0,4,13,18000,"Rs. 36,000/month",2k,1600,692,unfurnished,No,Yes,0,Y,4 Hours,1,no,1,no,0,Yes,no,0,Noida Sector 15 Metro Station,0.26 km,Amity University Noida,5.88 km,Noida Sector 16 Commercial Hub,14.47 km,2.68km,3.19km,3.8,3,No,2026-07-21,99acres
PROP_508,2BHK,Fully Furnished 2BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Working Professional,2,2,8,8,9,"Rs. 29,500/month","Rs. 59,000/month",2500,2200,902,Unfurnished,1,1,1,Y,24 Hours,Yes,N,No,yes,0,1,1,No,Karol Bagh Metro Station,1.23km,Sri Guru Nanak Dev Khalsa College,6.59km,Connaught Place,3.31km,3.48,1.25km,4.0,55,1,2026-07-06,99acres
PROP_509,1BHK,Fully Furnished 1BHK Apartment in Rajinder Nagar,rajinder nagar,Delhi,Central Delhi,Family,1,1,18,20,0,"₹18,500",18k,Rs. 800/month,,541,Unfurnished,0,1,Yes,No,4 Hours,yes,no,no,0,Yes,yes,Y,1,Rajendra Place Metro Station,3.07km,Venkateshwara College,0.92km,Rajendra Place IT Hub,7.96km,2.56km,2.01 km,4.7,66,0,2026-07-12,NoBroker
PROP_510,2BHK,Semi-Furnished 2BHK Apartment in Gurugram Sector 45,Gurugram Sec 45,Gurugram,Gurugram,Family,2,2,6,8,7,"₹36,500",73k,"₹2,300",2200,1177,semi-furnished,Yes,Yes,1,Y,12 Hours,Yes,Yes,0,0,No,no,Y,Yes,HUDA City Centre Metro Station,2.62km,Ansal University,5.42km,Golf Course Road Offices,10.22,3.36km,,3.9,80,yes,2026-07-24,99acres
PROP_511,1BHK,Fully Furnished 1BHK Apartment in Janakpuri,janakpuri,Delhi,West Delhi,Student,1,1,0,3,11,"₹13,000","Rs. 26,000/month",800,1300,508,Unfurnished,Yes,Y,0,N,4 Hours,1,Yes,no,no,N,1,Yes,no,Janakpuri West Metro Station,1.49 km,Bhaskaracharya College,9.81 km,Janakpuri District Centre,12.41 km,0.41,5.67 km,3.2,61,Y,2026-08-06,NoBroker
PROP_512,2BHK,Semi-Furnished 2BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Family,2,2,6,8,2,14500,"Rs. 29,000/month",,1000,711,semi-furnished,N,Yes,yes,Y,12 Hours,1,yes,no,0,No,Y,Yes,N,Vishwa Vidyalaya Metro Station,4.08 km,Kirori Mal College,8.5 km,Connaught Place,13.8km,4.63 km,3.43 km,3.3,74,1,2026-08-09,MagicBricks
PROP_513,2BHK,Semi-Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Working Bachelor,2,2,3,12,4,"Rs. 16,500/month","Rs. 33,000/month",,1900,871,semi-furnished,no,Y,Y,Y,4 Hours,N,No,Yes,No,Y,Yes,No,yes,Laxmi Nagar Metro Station,940m,Shyam Lal College,4.1 km,Noida Sector 62 IT Park,5.79 km,1.39 km,5.89,3.5,30,1,2026-06-29,99acres
PROP_514,1RK,Fully Furnished 1RK Apartment in Pari Chowk,PARI CHOWK,Greater Noida,Greater Noida,Student,1,1,3,8,15,6k,13000,1600,1300,496,Unfurnished,Y,Yes,1,Y,4 Hours,Yes,yes,no,Yes,No,N,No,no,Pari Chowk Metro Station,1.19km,Galgotias University,6.61km,Greater Noida Industrial Area,,1.22,5.37km,3.7,63,Y,2026-07-25,MagicBricks
PROP_515,1BHK,Fully Furnished 1BHK Apartment in Vasant Kunj,VASANT KUNJ,Delhi,South Delhi,Family,1,1,4,4,5,32500,"₹65,000",2k,1100,604,Unfurnished,no,0,No,1,4 Hours,Yes,No,no,No,No,Yes,No,No,Chattarpur Metro Station,0.32 km,Jawaharlal Nehru University (JNU),2.2km,Cyber City Gurugram,2.47km,3.51km,,4.1,44,0,2026-07-15,Housing.com
PROP_516,2BHK,Fully Furnished 2BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,2,2,0,5,11,"₹76,500",153k,4k,2900,1303,Unfurnished,No,N,1,no,12 Hours,Yes,Y,1,0,0,Yes,Yes,0,Hauz Khas Metro Station,1.25,IIT Delhi,4.66 km,Okhla Industrial Area,14.72 km,2.6 km,3.76km,3.8,78,N,2026-07-03,99acres
PROP_517,2BHK,Semi-Furnished 2BHK Apartment in Vasant Kunj,vasant kunj,Delhi,South Delhi,Family,2,2,17,24,6,"Rs. 59,500/month",119k,0,2100,1432,Semi-Furnished,1,1,yes,Y,24 Hours,no,Y,0,No,yes,yes,Y,yes,Chattarpur Metro Station,2.61km,Jawaharlal Nehru University (JNU),1.9km,Cyber City Gurugram,2.35km,2.98,0.77 km,4.3,65,Yes,2026-07-29,99acres
PROP_518,2BHK,Semi-Furnished 2BHK Apartment in Noida Sector 62,Noida Sec 62,Noida,Noida,Working Bachelor,2,2,5,24,1,17000,34000,2900,2300,1092,Semi-Furnished,No,yes,Y,Y,12 Hours,Y,Yes,0,0,N,1,Y,Y,Noida Sector 62 Metro Station,1.27km,JSS Academy of Technical Education,1.33,Noida Sector 62 IT Park,11.89 km,0.52,2.01 km,4.7,75,yes,2026-07-22,99acres
PROP_519,1BHK,Fully Furnished 1BHK Apartment in Malviya Nagar,Malviya Nagar,Delhi,South Delhi,Family,1,1,4,8,14,21000,"Rs. 21,000/month","₹1,400",900,505,Unfurnished,No,1,yes,Y,12 Hours,Y,yes,yes,no,N,0,yes,yes,Malviya Nagar Metro Station,2.61km,College of Vocational Studies,0.34 km,Okhla Industrial Area,12.63km,,2.84 km,4.3,29,1,2026-08-10,99acres
PROP_520,2BHK,Fully Furnished 2BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,2,2,16,20,1,"₹27,000",54000,"₹2,900",2200,1210,fully-furnished,N,Yes,Y,yes,24 Hours,yes,Y,No,Y,No,1,Y,0,Janakpuri West Metro Station,2.95 km,Bhaskaracharya College,,Janakpuri District Centre,,,,3.3,42,Y,2026-07-07,NoBroker
PROP_521,1BHK,Fully Furnished 1BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Student,1,1,0,5,3,"Rs. 15,000/month","₹30,000","₹2,000",1300,633,unfurnished,No,Y,yes,Y,4 Hours,Y,1,N,no,0,Yes,1,N,Vaishali Metro Station,4.28km,Inderprastha Dental College,9.53km,Noida Sector 62 IT Park,13.74,1.7km,1.86,4.3,15,N,2026-08-01,NoBroker
PROP_522,3BHK,Semi-Furnished 3BHK Apartment in Pari Chowk,pari chowk,Greater Noida,Greater Noida,Working Professional,3,2,0,5,4,"₹30,500",61000,6500,,2071,semi-furnished,Y,1,Yes,0,12 Hours,yes,no,0,0,0,N,1,no,Pari Chowk Metro Station,0.43,Galgotias University,,Greater Noida Industrial Area,5.4km,4.01 km,5.1km,3.3,30,Yes,2026-07-21,MagicBricks
PROP_523,1BHK,Semi-Furnished 1BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,1,1,8,8,10,44k,88k,,1200,622,semi-furnished,no,Yes,yes,no,12 Hours,no,0,0,0,No,yes,1,no,Kailash Colony Metro Station,0.45km,Lady Shri Ram College (LSR),6.26km,Nehru Place IT Hub,5.82km,1.33 km,4.98km,4.4,74,Yes,2026-07-03,NoBroker
PROP_524,1BHK,Fully Furnished 1BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,1,1,1,4,0,20500,41k,,1300,774,unfurnished,N,Y,N,N,4 Hours,yes,Y,N,yes,No,No,Yes,no,Dwarka Sector 10 Metro Station,3.0km,Netaji Subhas University of Technology (NSUT),,Gurugram Sector 21 IT Park,,3.58,5.53 km,3.2,52,Y,2026-08-07,NoBroker
PROP_525,3BHK,Semi-Furnished 3BHK Apartment in Janakpuri,janakpuri,Delhi,West Delhi,Family,3,2,2,8,6,"Rs. 43,000/month",86000,0,4000,1790,semi-furnished,No,Yes,yes,Y,4 Hours,N,No,yes,N,0,1,no,Y,Janakpuri West Metro Station,2.77,Bhaskaracharya College,,Janakpuri District Centre,3.96 km,4.94km,5.42 km,4.9,64,yes,2026-08-10,Housing.com
PROP_526,1RK,Fully Furnished 1RK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,1,1,6,12,2,"Rs. 14,500/month","Rs. 29,000/month",900,800,385,Unfurnished,0,yes,Yes,1,24 Hours,yes,No,N,N,yes,yes,1,No,Model Town Metro Station,3.64,Miranda House,3.15,Connaught Place,6.23 km,,3.89km,3.4,15,Y,2026-07-23,Housing.com
PROP_527,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Family,2,2,23,24,14,"₹21,000","₹63,000",0,,1144,unfurnished,No,1,Yes,yes,4 Hours,Yes,no,no,1,Y,Y,1,No,Noida Sector 137 Metro Station,2.94,Amity University Noida,,Noida Expressway Offices,12.51km,1.27km,,4.1,3,1,2026-07-25,MagicBricks
PROP_528,3BHK,Fully Furnished 3BHK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Family,3,2,7,20,10,70500,141000,4900,3000,1872,unfurnished,0,Yes,Yes,no,12 Hours,Y,Y,N,no,N,Yes,1,no,Preet Vihar Metro Station,2.94km,Vivekananda College,9.01km,Noida Sector 62 IT Park,2.46km,4.87 km,0.9 km,4.8,4,yes,2026-07-01,MagicBricks
PROP_529,1RK,Fully Furnished 1RK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Student,1,1,1,24,8,8500,"Rs. 25,500/month",800,1100,400,fully-furnished,0,Yes,Yes,1,24 Hours,yes,Y,No,N,Yes,yes,1,0,Noida Sector 137 Metro Station,2.99 km,Amity University Noida,2.79 km,Noida Expressway Offices,12.26 km,3.46 km,,4.3,7,yes,2026-07-12,MagicBricks
PROP_530,1BHK,Semi-Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Working Bachelor,1,1,1,4,14,13k,40k,"₹1,300",600,433,Semi-Furnished,No,0,No,Y,24 Hours,0,yes,0,0,N,Y,yes,no,Saket Metro Station,1.0,Gargi College,1.01 km,Saket District Centre,5.38km,0.72,0.68km,4.2,3,Yes,2026-07-20,MagicBricks
PROP_531,1BHK,Fully Furnished 1BHK Apartment in Vaishali,VAISHALI,Ghaziabad,Ghaziabad,Family,1,1,4,12,4,11k,11000,"₹1,600",1000,477,Furnished,No,Y,1,N,4 Hours,yes,yes,N,Yes,Y,no,no,Y,Vaishali Metro Station,,Inderprastha Dental College,8.31,Noida Sector 62 IT Park,7.91,3.53km,5.71,4.5,80,yes,2026-07-12,MagicBricks
PROP_532,2BHK,Semi-Furnished 2BHK Apartment in Preet Vihar,PREET VIHAR,Delhi,East Delhi,Working Professional,2,2,12,12,7,"₹33,500","₹67,000",0,2000,1098 sq.ft.,Semi-Furnished,1,Yes,Yes,yes,12 Hours,1,1,N,0,no,N,N,0,Preet Vihar Metro Station,0.19,Vivekananda College,1.28km,Noida Sector 62 IT Park,2.26 km,4.45km,1.75km,4.0,46,Y,2026-08-01,Housing.com
PROP_533,2BHK,Semi-Furnished 2BHK Apartment in Noida Sector 137,Noida Sec 137,Noida,Noida,Family,2,2,3,12,8,17500,"Rs. 17,500/month",,,1225 sq.ft.,Semi-Furnished,no,Y,yes,1,4 Hours,0,N,N,N,N,No,yes,0,Noida Sector 137 Metro Station,3.22 km,Amity University Noida,3.09,Noida Expressway Offices,11.05km,3.36 km,1.12km,4.4,67,yes,2026-07-01,99acres
PROP_534,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 15,Noida Sec 15,Noida,Noida,Family,2,2,4,5,5,"₹15,000","₹45,000",2500,1700,747 sq.ft.,Furnished,Y,Y,yes,no,12 Hours,1,Y,no,N,no,no,0,yes,Noida Sector 15 Metro Station,3.25km,Amity University Noida,5.34km,Noida Sector 16 Commercial Hub,3.63km,2.21 km,4.55km,3.5,44,Yes,2026-08-05,Housing.com
PROP_535,1RK,Fully Furnished 1RK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Student,1,1,1,15,15,9k,19000,Rs. 700/month,700,306,unfurnished,no,yes,yes,no,12 Hours,Yes,N,yes,0,N,Yes,1,No,Preet Vihar Metro Station,0.1,Vivekananda College,0.87,Noida Sector 62 IT Park,2.69km,330m,4.03km,4.0,20,No,2026-07-11,99acres
PROP_536,1BHK,Fully Furnished 1BHK Apartment in Dwarka,dwarka,Delhi,Dwarka,Working Bachelor,1,1,1,12,14,16k,"₹32,000",0,,524,unfurnished,no,N,yes,No,12 Hours,1,Y,0,N,No,Yes,Yes,1,Dwarka Sector 10 Metro Station,0.87km,Netaji Subhas University of Technology (NSUT),2.71km,Gurugram Sector 21 IT Park,6.48,,2.54km,4.0,64,Y,2026-08-07,MagicBricks
PROP_537,1BHK,Semi-Furnished 1BHK Apartment in Noida Sector 15,NOIDA SECTOR 15,Noida,Noida,Student,1,1,14,20,8,12500,"₹12,500",,1200,555,Semi-Furnished,0,1,Y,1,12 Hours,No,1,no,N,0,1,Y,1,Noida Sector 15 Metro Station,330m,Amity University Noida,,Noida Sector 16 Commercial Hub,4.54km,1.22km,5.11,3.9,34,yes,2026-07-28,NoBroker
PROP_538,3BHK,Fully Furnished 3BHK Apartment in Gurugram Sector 45,Gurugram Sector 45,Gurugram,Gurugram,Family,3,2,3,24,4,58500,"Rs. 117,000/month",,4400,1940,Unfurnished,1,No,yes,Y,12 Hours,Y,No,no,no,1,Yes,Yes,N,HUDA City Centre Metro Station,4.13 km,Ansal University,8.17km,Golf Course Road Offices,3.59,3.34,,4.8,3,Y,2026-08-09,NoBroker
PROP_539,2BHK,Semi-Furnished 2BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,2,2,0,3,8,"Rs. 45,000/month","Rs. 45,000/month","Rs. 1,800/month",1900,910,semi-furnished,No,1,N,N,24 Hours,1,1,0,No,N,0,No,N,Hauz Khas Metro Station,4.38 km,IIT Delhi,8.38km,Okhla Industrial Area,,0.79 km,1.15,4.5,63,Y,2026-08-03,Housing.com
PROP_540,3BHK,Semi-Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Working Professional,3,2,2,8,0,30k,61000,4k,3800,1859,Semi-Furnished,Y,N,Y,1,24 Hours,Y,1,0,N,N,yes,Yes,N,Vaishali Metro Station,1.73,Inderprastha Dental College,,Noida Sector 62 IT Park,7.63km,3.98 km,4.1 km,4.0,51,0,2026-07-17,Housing.com
PROP_541,2BHK,Fully Furnished 2BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Working Professional,2,2,1,5,0,76500,"₹153,000",,3000,1402,unfurnished,Y,1,yes,1,4 Hours,yes,0,N,1,0,1,0,Yes,Chattarpur Metro Station,1.18km,Jawaharlal Nehru University (JNU),8.06km,Cyber City Gurugram,,1.39 km,1.41km,4.1,24,no,2026-07-29,MagicBricks
PROP_542,2BHK,Fully Furnished 2BHK Apartment in Janakpuri,JANAKPURI,Delhi,West Delhi,Family,2,2,8,8,14,33k,100500,2k,,1293 sq.ft.,Unfurnished,No,Y,1,0,24 Hours,yes,N,0,No,0,no,1,No,Janakpuri West Metro Station,2.74km,Bhaskaracharya College,7.57,Janakpuri District Centre,14.9km,3.92km,5.52km,3.9,33,N,2026-07-04,Housing.com
PROP_543,3BHK,Semi-Furnished 3BHK Apartment in Model Town,model town,Delhi,North Delhi,Family,3,2,4,15,0,58500,"₹117,000",2k,,1406,semi-furnished,1,yes,Y,No,4 Hours,Y,0,N,N,no,Yes,1,no,Model Town Metro Station,2.75 km,Miranda House,9.86 km,Connaught Place,,2.71 km,1.94km,4.4,49,yes,2026-07-01,MagicBricks
PROP_544,1RK,Fully Furnished 1RK Apartment in Hauz Khas,HAUZ KHAS,Delhi,South Delhi,Family,1,1,0,24,4,"₹34,000",68k,,1200,529,Unfurnished,No,yes,Yes,Yes,4 Hours,yes,Y,no,no,0,yes,Y,0,Hauz Khas Metro Station,1.85km,IIT Delhi,4.54km,Okhla Industrial Area,6.94km,2.48,1.58,3.7,71,N,2026-07-15,MagicBricks
PROP_545,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,CIVIL LINES,Delhi,North Delhi,Family,1,1,5,15,9,44000,44k,2k,1800,797,unfurnished,0,Yes,Yes,Yes,4 Hours,Yes,1,no,N,Yes,no,Yes,no,Civil Lines Metro Station,4.43km,St. Stephen's College,630m,Connaught Place,13.93 km,2.08,,4.3,76,Yes,2026-06-29,99acres
PROP_546,1BHK,Semi-Furnished 1BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,1,1,17,24,10,28500,57000,1k,,692,semi-furnished,No,yes,Y,Yes,24 Hours,No,no,no,0,0,N,Y,No,Model Town Metro Station,2.21 km,Miranda House,5.66km,Connaught Place,4.98 km,2.42 km,0.46km,3.7,53,yes,2026-08-02,99acres
PROP_547,1BHK,Semi-Furnished 1BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,1,1,13,15,10,"₹13,500",27k,"₹1,400",1400,656,semi-furnished,No,yes,1,no,24 Hours,0,N,No,yes,yes,Y,1,N,Vaishali Metro Station,3.79 km,Inderprastha Dental College,2.22 km,Noida Sector 62 IT Park,9.8 km,1.3km,2.56 km,3.3,8,1,2026-07-25,NoBroker
PROP_548,4BHK,Fully Furnished 4BHK Apartment in Noida Sector 62,Noida Sec 62,Noida,Noida,Family,4,4,20,20,10,62k,125000,"Rs. 5,100/month",4500,2567,unfurnished,Yes,0,yes,N,12 Hours,1,Yes,1,N,1,0,yes,No,Noida Sector 62 Metro Station,3.09,JSS Academy of Technical Education,5.78,Noida Sector 62 IT Park,,2.69,3.18km,4.7,45,No,2026-07-11,99acres
PROP_549,3BHK,Fully Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,3,2,5,24,6,"Rs. 29,500/month",59000,2k,2900,1402,unfurnished,no,Y,1,Yes,24 Hours,Y,Y,0,Yes,0,1,0,no,Laxmi Nagar Metro Station,1.3km,Shyam Lal College,2.73 km,Noida Sector 62 IT Park,13.46 km,1.42km,410m,3.6,83,Y,2026-08-08,Housing.com
PROP_549,2BHK,Semi-Furnished 2BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Family,2,2,0,3,5,"₹18,500","Rs. 37,000/month",0,,872 sq.ft.,semi-furnished,Yes,yes,No,Y,24 Hours,yes,Yes,no,yes,no,0,yes,N,Vishwa Vidyalaya Metro Station,,Kirori Mal College,6.06km,Connaught Place,3.07,1.01 km,0.56km,3.6,70,1,2026-07-14,NoBroker
PROP_551,4BHK,Fully Furnished 4BHK Apartment in Noida Sector 62,Noida Sector 62,Noida,Noida,Family,4,4,4,8,6,"₹46,000","Rs. 92,000/month",4800,,2311,fully-furnished,0,Yes,1,Yes,24 Hours,1,No,0,1,no,yes,N,yes,Noida Sector 62 Metro Station,2.99 km,JSS Academy of Technical Education,7.41km,Noida Sector 62 IT Park,8.04 km,4.33 km,,4.4,36,Yes,2026-08-02,NoBroker
PROP_552,1BHK,Semi-Furnished 1BHK Apartment in DLF Phase 3,dlf phase 3,Gurugram,Gurugram,Family,1,1,2,8,12,"₹12,000",24000,,600,409,semi-furnished,No,Yes,Yes,1,12 Hours,0,No,No,0,N,0,Yes,Yes,Phase 3 Metro Station,2.81 km,Dronacharya College of Engineering,3.2km,DLF Cyber City,7.51km,4.07 km,5.67km,3.6,2,Yes,2026-07-21,NoBroker
PROP_553,2BHK,Fully Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,2,2,0,12,10,"₹42,000","Rs. 84,000/month",0,1700,1006,Unfurnished,no,Yes,yes,1,4 Hours,1,yes,No,yes,Y,yes,yes,1,Saket Metro Station,,Gargi College,,Saket District Centre,8.25km,0.55,3.82,3.3,3,Yes,2026-07-19,99acres
PROP_554,1BHK,Semi-Furnished 1BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,1,1,8,12,2,39500,"Rs. 79,000/month",2k,1000,790,Semi-Furnished,No,Yes,Y,N,4 Hours,0,1,N,1,No,yes,0,N,Kailash Colony Metro Station,0.43 km,Lady Shri Ram College (LSR),9.03km,Nehru Place IT Hub,13.12 km,2.44km,4.85 km,3.4,19,Yes,2026-07-28,99acres
PROP_555,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 137,Noida Sec 137,Noida,Noida,Family,2,2,1,3,8,18500,37000,0,2100,971,fully-furnished,yes,1,0,Y,12 Hours,Y,N,1,no,N,0,N,yes,Noida Sector 137 Metro Station,2.75 km,Amity University Noida,5.66 km,Noida Expressway Offices,8.52 km,3.38km,2.61km,4.5,19,Y,2026-07-30,NoBroker
PROP_556,3BHK,Fully Furnished 3BHK Apartment in Shakarpur,SHAKARPUR,Delhi,East Delhi,Working Professional,3,2,2,3,8,14500,"₹29,000",1k,1800,995,unfurnished,Y,No,N,Y,24 Hours,Yes,1,N,N,0,yes,No,N,Nirman Vihar Metro Station,890m,Bhim Rao Ambedkar College,6.37km,Noida Sector 62 IT Park,4.85km,1.34km,0.93km,3.8,20,Yes,2026-07-18,99acres
PROP_557,1BHK,Semi-Furnished 1BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,1,1,4,8,15,36k,"Rs. 72,000/month",3k,1800,920,Semi-Furnished,no,no,1,no,12 Hours,yes,No,No,1,N,no,0,N,Chattarpur Metro Station,1.0km,Jawaharlal Nehru University (JNU),760m,Cyber City Gurugram,12.36,540m,,3.9,54,1,2026-08-06,MagicBricks
PROP_558,1BHK,Fully Furnished 1BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Family,1,1,1,8,13,10k,10k,₹500,900,357,Furnished,Y,no,1,1,4 Hours,yes,No,No,No,N,N,Yes,0,Vishwa Vidyalaya Metro Station,3.46km,Kirori Mal College,6.29km,Connaught Place,12.31km,3.81km,2.88km,4.7,20,Yes,2026-07-03,MagicBricks
PROP_559,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,2,2,4,5,7,26k,52000,3k,,1182,semi-furnished,Y,1,yes,1,24 Hours,No,yes,No,N,no,yes,1,no,Dwarka Sector 10 Metro Station,,Netaji Subhas University of Technology (NSUT),,Gurugram Sector 21 IT Park,9.67km,3.17km,5.79 km,3.9,1,0,2026-07-31,99acres
PROP_560,3BHK,Fully Furnished 3BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,3,2,5,8,12,"₹81,000",162k,"₹5,700",3300,1661,unfurnished,Y,Y,1,N,24 Hours,1,0,N,N,0,0,N,N,Civil Lines Metro Station,3.3km,St. Stephen's College,7.57km,Connaught Place,5.29km,1.02km,5.68 km,4.8,70,1,2026-07-15,MagicBricks
PROP_561,3BHK,Fully Furnished 3BHK Apartment in DLF Phase 3,DLF Phase 3,Gurugram,Gurugram,Working Professional,3,2,12,12,2,"₹48,500","₹97,000",2k,1900,1412,fully-furnished,Yes,N,Y,Y,24 Hours,Y,yes,0,no,Y,Y,1,No,Phase 3 Metro Station,1.29km,Dronacharya College of Engineering,,DLF Cyber City,,2.11 km,,3.6,52,1,2026-07-11,Housing.com
PROP_562,1BHK,Fully Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sec 45,Gurugram,Gurugram,Family,1,1,3,12,13,26000,"₹52,000","Rs. 1,500/month",1300,710,Unfurnished,0,yes,yes,1,4 Hours,Yes,No,yes,0,0,1,0,1,HUDA City Centre Metro Station,1.61 km,Ansal University,9.56 km,Golf Course Road Offices,5.97km,1.91 km,2.0 km,4.2,7,Yes,2026-07-05,99acres
PROP_563,1BHK,Semi-Furnished 1BHK Apartment in Golf Course Road,Golf Course Road,Gurugram,Gurugram,Family,1,1,0,24,4,"₹69,500","₹208,500",1800,1700,854,Semi-Furnished,No,1,1,Yes,12 Hours,No,N,0,No,0,no,N,0,Sector 42-43 Metro Station,3.17 km,GD Goenka University,8.4 km,Golf Course Road Offices,8.89,1.4,1.29,3.7,55,1,2026-08-03,99acres
PROP_564,1BHK,Semi-Furnished 1BHK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Family,1,1,12,15,9,8500,17000,"₹1,400",900,504,Semi-Furnished,0,Y,Yes,Yes,12 Hours,yes,0,N,0,No,1,N,No,Noida Sector 137 Metro Station,4.03,Amity University Noida,,Noida Expressway Offices,7.05 km,410m,5.62 km,4.4,29,yes,2026-07-03,99acres
PROP_565,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,CIVIL LINES,Delhi,North Delhi,Family,1,1,5,12,15,41k,83k,0,1500,762,fully-furnished,no,Y,yes,0,12 Hours,Y,N,0,0,No,1,Y,0,Civil Lines Metro Station,,St. Stephen's College,1.09 km,Connaught Place,6.61km,2.89 km,3.62,3.7,5,1,2026-07-29,Housing.com
