property_id,property_type,listing_title,locality,city,zone,renter_segment,bedrooms,bathrooms,floor,total_floors,property_age,monthly_rent,security_deposit,maintenance,electricity_estimate,area_sqft,furnishing_status,parking,balcony,lift,power_backup,water_supply,ac,wifi,food,laundry,gym,cctv,security,housekeeping,metro_station,metro_distance_km,nearest_college,college_distance_km,nearest_office_hub,office_distance_km,school_distance_km,hospital_distance_km,rating,review_count,available,listing_date,source,rent_per_sqft,vfm_student,vfm_professional,vfm_bachelor,vfm_family
PROP_486,2BHK,Fully Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,2,2,5,12,1,16000,33000,0.0,1400.0,766,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,Yes,No,No,Yes,Yes,Yes,No,Laxmi Nagar Metro Station,3.71,Shyam Lal College,6.95,Noida Sector 62 IT Park,6.14,4.15,2.82,3.3,66,Yes,2026-07-23,99acres,20.89,47.4,42.2,51.7,41.7
PROP_487,1BHK,Fully Furnished 1BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Working Bachelor,1,1,16,20,2,16000,32000,0.0,1100.0,549,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,No,Yes,No,No,Yes,No,Yes,Karol Bagh Metro Station,2.05,Sri Guru Nanak Dev Khalsa College,8.8,Connaught Place,0.95,1.08,3.9,3.8,59,Yes,2026-07-21,MagicBricks,29.14,50.4,56.5,61.4,49.6
PROP_488,2BHK,Fully Furnished 2BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,2,2,0,24,0,24500,49000,3500.0,2017.0,1145,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Vaishali Metro Station,4.25,Inderprastha Dental College,8.32,Noida Sector 62 IT Park,7.94,3.45,5.63,4.0,46,Yes,2026-07-20,NoBroker,21.4,48.6,43.4,52.6,40.7
PROP_489,2BHK,Fully Furnished 2BHK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Family,2,2,0,4,4,34000,34000,3400.0,1600.0,1105,Furnished,No,No,No,Yes,12 Hours,Yes,No,Yes,No,No,Yes,No,No,Preet Vihar Metro Station,3.88,Vivekananda College,5.07,Noida Sector 62 IT Park,4.68,0.35,1.23,3.3,6,Yes,2026-08-13,MagicBricks,30.77,40.3,35.4,44.1,58.4
PROP_490,1BHK,Fully Furnished 1BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,1,1,1,15,13,45000,90000,0.0,1600.0,757,Furnished,No,Yes,Yes,No,4 Hours,Yes,Yes,No,Yes,No,Yes,Yes,No,Kailash Colony Metro Station,1.56,Lady Shri Ram College (LSR),2.15,Nehru Place IT Hub,11.54,2.76,2.89,4.5,77,Yes,2026-08-01,MagicBricks,59.45,54.1,46.9,55.5,45.4
PROP_491,3BHK,Semi-Furnished 3BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Working Professional,3,2,0,20,6,40000,80000,0.0,3100.0,1774,Semi-Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,Yes,No,Yes,No,No,Yes,No,Mayur Vihar 1 Metro Station,2.52,Shaheed Sukhdev College of Business Studies,2.27,Noida Sector 62 IT Park,2.69,3.12,2.52,3.3,66,Yes,2026-07-06,Housing.com,22.55,50.9,45.5,53.1,44.5
PROP_492,1RK,Fully Furnished 1RK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Family,1,1,0,4,2,17000,34000,0.0,1100.0,447,Furnished,No,No,No,No,4 Hours,Yes,Yes,No,No,No,No,No,No,Preet Vihar Metro Station,3.13,Vivekananda College,3.25,Noida Sector 62 IT Park,11.47,0.66,0.95,4.8,18,Yes,2026-07-13,MagicBricks,38.03,41.4,33.7,43.2,53.0
PROP_493,3BHK,Fully Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,3,2,20,24,4,24500,49000,3500.0,2200.0,1376,Furnished,Yes,Yes,Yes,Yes,12 Hours,Yes,No,Yes,No,Yes,Yes,Yes,No,Laxmi Nagar Metro Station,2.01,Shyam Lal College,9.18,Noida Sector 62 IT Park,7.65,2.22,3.38,4.8,38,Yes,2026-08-08,NoBroker,17.81,51.7,46.8,56.0,46.4
PROP_494,3BHK,Semi-Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Working Professional,3,2,2,4,9,28000,56000,2300.0,2800.0,1374,Semi-Furnished,Yes,No,No,Yes,24 Hours,Yes,Yes,No,No,No,No,Yes,No,Vaishali Metro Station,0.23,Inderprastha Dental College,0.54,Noida Sector 62 IT Park,1.16,1.19,3.91,3.6,38,Yes,2026-07-21,99acres,20.38,74.2,65.4,70.6,52.3
PROP_495,1BHK,Fully Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,1,1,1,4,5,19500,39000,0.0,900.0,431,Furnished,Yes,Yes,No,Yes,24 Hours,Yes,No,No,No,No,Yes,Yes,No,Saket Metro Station,1.87,Gargi College,0.34,Saket District Centre,14.52,2.01,4.39,3.5,70,No,2026-08-02,NoBroker,45.24,65.0,45.4,54.8,46.1
PROP_496,2BHK,Fully Furnished 2BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Family,2,2,1,20,8,18000,36000,3000.0,2278.0,1319,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,No,Yes,No,Yes,No,Yes,No,Pari Chowk Metro Station,2.55,Galgotias University,1.16,Greater Noida Industrial Area,11.48,0.29,3.49,4.4,28,Yes,2026-07-04,MagicBricks,13.65,57.5,43.9,53.3,56.6
PROP_497,1BHK,Semi-Furnished 1BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Student,1,1,5,8,13,11500,23000,1100.0,800.0,489,Semi-Furnished,Yes,Yes,No,Yes,4 Hours,Yes,Yes,No,No,No,No,Yes,Yes,Patel Nagar Metro Station,2.63,Kalindi College,6.21,Rajendra Place IT Hub,5.35,2.72,0.3,3.7,25,Yes,2026-07-13,NoBroker,23.52,49.1,43.7,53.2,52.0
PROP_498,2BHK,Semi-Furnished 2BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Family,2,2,14,20,7,17000,34000,0.0,1505.0,937,Semi-Furnished,Yes,No,Yes,No,24 Hours,No,No,No,No,No,No,Yes,No,Vaishali Metro Station,2.82,ABES Engineering College,1.82,Noida Sector 62 IT Park,13.21,1.27,0.98,4.4,39,Yes,2026-07-15,Housing.com,18.14,45.7,35.1,44.5,51.3
PROP_499,1BHK,Fully Furnished 1BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Student,1,1,8,20,8,12000,24000,1200.0,900.0,445,Furnished,No,Yes,Yes,No,12 Hours,Yes,No,No,No,Yes,No,No,No,Noida Sector 15 Metro Station,1.31,Amity University Noida,4.6,Noida Sector 16 Commercial Hub,6.29,1.73,0.51,4.3,32,Yes,2026-07-29,Housing.com,26.97,51.7,45.4,55.0,52.8
PROP_500,2BHK,Fully Furnished 2BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,2,2,5,5,3,31000,62000,2700.0,1540.0,827,Furnished,Yes,Yes,Yes,No,12 Hours,Yes,Yes,No,Yes,No,Yes,No,Yes,Model Town Metro Station,1.89,Miranda House,5.31,Connaught Place,13.11,2.37,3.61,3.6,37,No,2026-07-27,Housing.com,37.48,51.4,46.1,55.1,42.3
PROP_501,3BHK,Fully Furnished 3BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,3,2,17,24,3,68000,136000,4000.0,2700.0,1507,Furnished,No,Yes,No,Yes,12 Hours,Yes,Yes,No,No,Yes,Yes,Yes,No,Model Town Metro Station,3.86,Miranda House,0.52,Connaught Place,12.22,1.85,4.62,4.3,23,Yes,2026-07-15,MagicBricks,45.12,54.5,37.9,45.8,45.0
PROP_502,2BHK,Fully Furnished 2BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,2,2,3,8,15,17500,52500,0.0,1300.0,789,Furnished,Yes,Yes,Yes,No,4 Hours,Yes,Yes,No,Yes,No,Yes,Yes,No,Rohini West Metro Station,3.64,Delhi Technological University (DTU),2.51,Netaji Subhash Place,8.0,3.89,2.94,3.9,42,Yes,2026-07-26,99acres,22.18,50.4,42.8,52.3,42.7
PROP_503,2BHK,Semi-Furnished 2BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Family,2,2,0,8,6,8500,17000,0.0,1400.0,632,Semi-Furnished,No,Yes,Yes,Yes,24 Hours,No,Yes,No,No,No,No,No,No,Nirman Vihar Metro Station,1.65,Bhim Rao Ambedkar College,5.22,Noida Sector 62 IT Park,8.96,1.65,3.7,4.2,45,Yes,2026-08-02,Housing.com,13.45,48.7,41.9,51.6,42.5
PROP_504,2BHK,Fully Furnished 2BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,2,2,1,3,1,40000,80000,0.0,2200.0,973,Furnished,No,Yes,No,Yes,12 Hours,Yes,No,No,No,No,Yes,Yes,No,Model Town Metro Station,0.74,Miranda House,6.88,Connaught Place,11.59,2.68,2.79,3.7,16,Yes,2026-07-12,99acres,41.11,53.7,49.3,58.1,46.2
PROP_505,3BHK,Semi-Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,3,2,8,12,9,27500,27500,0.0,1900.0,1492,Semi-Furnished,Yes,No,Yes,No,12 Hours,No,Yes,Yes,No,Yes,Yes,Yes,No,Vaishali Metro Station,1.88,Inderprastha Dental College,5.23,Noida Sector 62 IT Park,10.82,3.39,2.85,4.5,38,Yes,2026-07-04,Housing.com,18.43,48.8,43.4,52.5,44.3
PROP_506,1BHK,Semi-Furnished 1BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,1,1,11,12,3,30000,60000,1000.0,1000.0,579,Semi-Furnished,No,Yes,Yes,Yes,12 Hours,No,No,No,No,Yes,No,Yes,No,Hauz Khas Metro Station,3.64,IIT Delhi,9.44,Okhla Industrial Area,12.35,4.75,4.25,3.5,13,Yes,2026-08-10,99acres,51.81,44.1,39.7,48.8,40.7
PROP_507,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Working Bachelor,2,2,0,4,13,18000,36000,2000.0,1600.0,692,Furnished,No,Yes,No,Yes,4 Hours,Yes,No,Yes,No,No,Yes,No,No,Noida Sector 15 Metro Station,0.26,Amity University Noida,5.88,Noida Sector 16 Commercial Hub,14.47,2.68,3.19,3.8,3,No,2026-07-21,99acres,26.01,63.3,57.9,67.4,46.2
PROP_508,2BHK,Fully Furnished 2BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Working Professional,2,2,8,8,9,29500,59000,2500.0,2200.0,902,Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,No,No,Yes,No,Yes,Yes,No,Karol Bagh Metro Station,1.23,Sri Guru Nanak Dev Khalsa College,6.59,Connaught Place,3.31,3.48,1.25,4.0,55,Yes,2026-07-06,99acres,32.71,54.7,51.8,60.2,48.8
PROP_509,1BHK,Fully Furnished 1BHK Apartment in Rajinder Nagar,Rajinder Nagar,Delhi,Central Delhi,Family,1,1,18,20,0,18500,18000,800.0,1111.0,541,Furnished,No,Yes,Yes,No,4 Hours,Yes,No,No,No,Yes,Yes,Yes,Yes,Rajendra Place Metro Station,3.07,Venkateshwara College,0.92,Rajendra Place IT Hub,7.96,2.56,2.01,4.7,66,No,2026-07-12,NoBroker,34.2,56.5,42.0,51.4,45.0
PROP_510,2BHK,Semi-Furnished 2BHK Apartment in Gurugram Sector 45,Gurugram Sector 45,Gurugram,Gurugram,Family,2,2,6,8,7,36500,73000,2300.0,2200.0,1177,Semi-Furnished,Yes,Yes,Yes,Yes,12 Hours,Yes,Yes,No,No,No,No,Yes,Yes,HUDA City Centre Metro Station,2.62,Ansal University,5.42,Golf Course Road Offices,10.22,3.36,2.3,3.9,80,Yes,2026-07-24,99acres,31.01,49.4,44.8,53.7,44.8
PROP_511,1BHK,Fully Furnished 1BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Student,1,1,0,3,11,13000,26000,800.0,1300.0,508,Furnished,Yes,Yes,No,No,4 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Janakpuri West Metro Station,1.49,Bhaskaracharya College,9.81,Janakpuri District Centre,12.41,0.41,5.67,3.2,61,Yes,2026-08-06,NoBroker,25.59,51.4,46.3,55.9,55.3
PROP_512,2BHK,Semi-Furnished 2BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Family,2,2,6,8,2,14500,29000,0.0,1000.0,711,Semi-Furnished,No,Yes,Yes,Yes,12 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Vishwa Vidyalaya Metro Station,4.08,Kirori Mal College,8.5,Connaught Place,13.8,4.63,3.43,3.3,74,Yes,2026-08-09,MagicBricks,20.39,46.1,41.1,50.6,41.6
PROP_513,2BHK,Semi-Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Working Bachelor,2,2,3,12,4,16500,33000,0.0,1900.0,871,Semi-Furnished,No,Yes,Yes,Yes,4 Hours,No,No,Yes,No,Yes,Yes,No,Yes,Laxmi Nagar Metro Station,0.94,Shyam Lal College,4.1,Noida Sector 62 IT Park,5.79,1.39,5.89,3.5,30,Yes,2026-06-29,99acres,18.94,57.5,51.3,60.6,46.6
PROP_514,1RK,Fully Furnished 1RK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Student,1,1,3,8,15,6000,13000,1600.0,1300.0,496,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,Yes,No,Yes,No,No,No,No,Pari Chowk Metro Station,1.19,Galgotias University,6.61,Greater Noida Industrial Area,8.79,1.22,5.37,3.7,63,Yes,2026-07-25,MagicBricks,12.1,56.2,49.5,59.4,44.3
PROP_515,1BHK,Fully Furnished 1BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,1,1,4,4,5,32500,65000,2000.0,1100.0,604,Furnished,No,No,No,Yes,4 Hours,Yes,No,No,No,No,Yes,No,No,Chattarpur Metro Station,0.32,Jawaharlal Nehru University (JNU),2.2,Cyber City Gurugram,2.47,3.51,2.31,4.1,44,No,2026-07-15,Housing.com,53.81,62.3,58.1,65.7,47.5
PROP_516,2BHK,Fully Furnished 2BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,2,2,0,5,11,76500,153000,4000.0,2900.0,1303,Furnished,No,No,Yes,No,12 Hours,Yes,Yes,Yes,No,No,Yes,Yes,No,Hauz Khas Metro Station,1.25,IIT Delhi,4.66,Okhla Industrial Area,14.72,2.6,3.76,3.8,78,No,2026-07-03,99acres,58.71,48.6,45.4,53.1,45.6
PROP_517,2BHK,Semi-Furnished 2BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,2,2,17,24,6,59500,119000,0.0,2100.0,1432,Semi-Furnished,Yes,Yes,Yes,Yes,24 Hours,No,Yes,No,No,Yes,Yes,Yes,Yes,Chattarpur Metro Station,2.61,Jawaharlal Nehru University (JNU),1.9,Cyber City Gurugram,2.35,2.98,0.77,4.3,65,Yes,2026-07-29,99acres,41.55,52.4,48.7,55.3,53.4
PROP_518,2BHK,Semi-Furnished 2BHK Apartment in Noida Sector 62,Noida Sector 62,Noida,Noida,Working Bachelor,2,2,5,24,1,17000,34000,2900.0,2300.0,1092,Semi-Furnished,No,Yes,Yes,Yes,12 Hours,Yes,Yes,No,No,No,Yes,Yes,Yes,Noida Sector 62 Metro Station,1.27,JSS Academy of Technical Education,1.33,Noida Sector 62 IT Park,11.89,0.52,2.01,4.7,75,Yes,2026-07-22,99acres,15.57,62.9,51.2,60.7,60.3
PROP_519,1BHK,Fully Furnished 1BHK Apartment in Malviya Nagar,Malviya Nagar,Delhi,South Delhi,Family,1,1,4,8,14,21000,21000,1400.0,900.0,505,Furnished,No,Yes,Yes,Yes,12 Hours,Yes,Yes,Yes,No,No,No,Yes,Yes,Malviya Nagar Metro Station,2.61,College of Vocational Studies,0.34,Okhla Industrial Area,12.63,3.26,2.84,4.3,29,Yes,2026-08-10,99acres,41.58,66.4,46.5,55.9,43.4
PROP_520,2BHK,Fully Furnished 2BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,2,2,16,20,1,27000,54000,2900.0,2200.0,1210,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,Yes,No,Yes,No,Yes,Yes,No,Janakpuri West Metro Station,2.95,Bhaskaracharya College,6.27,Janakpuri District Centre,9.22,2.83,3.98,3.3,42,Yes,2026-07-07,NoBroker,22.31,48.0,43.2,52.4,44.4
PROP_521,1BHK,Fully Furnished 1BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Student,1,1,0,5,3,15000,30000,2000.0,1300.0,633,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Vaishali Metro Station,4.28,Inderprastha Dental College,9.53,Noida Sector 62 IT Park,13.74,1.7,1.86,4.3,15,No,2026-08-01,NoBroker,23.7,44.9,39.4,48.9,46.3
PROP_522,3BHK,Semi-Furnished 3BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Working Professional,3,2,0,5,4,30500,61000,6500.0,3206.0,2071,Semi-Furnished,Yes,Yes,Yes,No,12 Hours,Yes,No,No,No,No,No,Yes,No,Pari Chowk Metro Station,0.43,Galgotias University,4.58,Greater Noida Industrial Area,5.4,4.01,5.1,3.3,30,Yes,2026-07-21,MagicBricks,14.73,58.9,53.4,62.3,46.1
PROP_523,1BHK,Semi-Furnished 1BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,1,1,8,8,10,44000,88000,0.0,1200.0,622,Semi-Furnished,No,Yes,Yes,No,12 Hours,No,No,No,No,No,Yes,Yes,No,Kailash Colony Metro Station,0.45,Lady Shri Ram College (LSR),6.26,Nehru Place IT Hub,5.82,1.33,4.98,4.4,74,Yes,2026-07-03,NoBroker,70.74,56.5,52.9,61.5,50.5
PROP_524,1BHK,Fully Furnished 1BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,1,1,1,4,0,20500,41000,0.0,1300.0,774,Furnished,No,Yes,No,No,4 Hours,Yes,Yes,No,Yes,No,No,Yes,No,Dwarka Sector 10 Metro Station,3.0,Netaji Subhas University of Technology (NSUT),6.25,Gurugram Sector 21 IT Park,7.69,3.58,5.53,3.2,52,Yes,2026-08-07,NoBroker,26.49,45.5,40.5,49.9,41.6
PROP_525,3BHK,Semi-Furnished 3BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,3,2,2,8,6,43000,86000,0.0,4000.0,1790,Semi-Furnished,No,Yes,Yes,Yes,4 Hours,No,No,Yes,No,No,Yes,No,Yes,Janakpuri West Metro Station,2.77,Bhaskaracharya College,6.27,Janakpuri District Centre,3.96,4.94,5.42,4.9,64,Yes,2026-08-10,Housing.com,24.02,44.4,40.6,48.9,41.9
PROP_526,1RK,Fully Furnished 1RK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,1,1,6,12,2,14500,29000,900.0,800.0,385,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,No,No,No,Yes,Yes,Yes,No,Model Town Metro Station,3.64,Miranda House,3.15,Connaught Place,6.23,2.68,3.89,3.4,15,Yes,2026-07-23,Housing.com,37.66,48.1,41.6,51.1,42.0
PROP_527,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Family,2,2,23,24,14,21000,63000,2288.0,2016.0,1144,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,No,No,Yes,Yes,Yes,Yes,No,Noida Sector 137 Metro Station,2.94,Amity University Noida,7.57,Noida Expressway Offices,12.51,1.27,3.46,4.1,3,Yes,2026-07-25,MagicBricks,18.36,49.0,44.3,53.7,51.0
PROP_528,3BHK,Fully Furnished 3BHK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Family,3,2,7,20,10,70500,141000,4900.0,3000.0,1872,Furnished,No,Yes,Yes,No,12 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Preet Vihar Metro Station,2.94,Vivekananda College,9.01,Noida Sector 62 IT Park,2.46,4.87,0.9,4.8,4,Yes,2026-07-01,MagicBricks,37.66,40.3,40.2,46.7,49.0
PROP_529,1RK,Fully Furnished 1RK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Student,1,1,1,24,8,8500,25500,800.0,1100.0,400,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,Yes,No,No,Yes,Yes,Yes,No,Noida Sector 137 Metro Station,2.99,Amity University Noida,2.79,Noida Expressway Offices,12.26,3.46,3.46,4.3,7,Yes,2026-07-12,MagicBricks,21.25,52.1,45.0,54.7,42.7
PROP_530,1BHK,Semi-Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Working Bachelor,1,1,1,4,14,13000,40000,1300.0,600.0,433,Semi-Furnished,No,No,No,Yes,24 Hours,No,Yes,No,No,No,Yes,Yes,No,Saket Metro Station,1.0,Gargi College,1.01,Saket District Centre,5.38,0.72,0.68,4.2,3,Yes,2026-07-20,MagicBricks,30.02,61.9,48.8,58.2,63.2
PROP_531,1BHK,Fully Furnished 1BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,1,1,4,12,4,11000,11000,1600.0,1000.0,477,Furnished,No,Yes,Yes,No,4 Hours,Yes,Yes,No,Yes,Yes,No,No,Yes,Vaishali Metro Station,1.88,Inderprastha Dental College,8.31,Noida Sector 62 IT Park,7.91,3.53,5.71,4.5,80,Yes,2026-07-12,MagicBricks,23.06,51.1,44.4,54.1,35.7
PROP_532,2BHK,Semi-Furnished 2BHK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Working Professional,2,2,12,12,7,33500,67000,0.0,2000.0,1098,Semi-Furnished,Yes,Yes,Yes,Yes,12 Hours,Yes,Yes,No,No,No,No,No,No,Preet Vihar Metro Station,0.19,Vivekananda College,1.28,Noida Sector 62 IT Park,2.26,4.45,1.75,4.0,46,Yes,2026-08-01,Housing.com,30.51,71.0,62.2,69.6,44.7
PROP_533,2BHK,Semi-Furnished 2BHK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Family,2,2,3,12,8,17500,17500,0.0,1937.0,1225,Semi-Furnished,No,Yes,Yes,Yes,4 Hours,No,No,No,No,No,No,Yes,No,Noida Sector 137 Metro Station,3.22,Amity University Noida,3.09,Noida Expressway Offices,11.05,3.36,1.12,4.4,67,Yes,2026-07-01,99acres,14.29,45.0,38.1,47.5,48.7
PROP_534,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,2,2,4,5,5,15000,45000,2500.0,1700.0,747,Furnished,Yes,Yes,Yes,No,12 Hours,Yes,Yes,No,No,No,No,No,Yes,Noida Sector 15 Metro Station,3.25,Amity University Noida,5.34,Noida Sector 16 Commercial Hub,3.63,2.21,4.55,3.5,44,Yes,2026-08-05,Housing.com,20.08,47.2,42.5,51.5,41.5
PROP_535,1RK,Fully Furnished 1RK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Student,1,1,1,15,15,9000,19000,700.0,700.0,306,Furnished,No,Yes,Yes,No,12 Hours,Yes,No,Yes,No,No,Yes,Yes,No,Preet Vihar Metro Station,0.1,Vivekananda College,0.87,Noida Sector 62 IT Park,2.69,0.33,4.03,4.0,20,No,2026-07-11,99acres,29.41,76.7,64.2,72.7,58.8
PROP_536,1BHK,Fully Furnished 1BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Working Bachelor,1,1,1,12,14,16000,32000,0.0,1086.0,524,Furnished,No,No,Yes,No,12 Hours,Yes,Yes,No,No,No,Yes,Yes,Yes,Dwarka Sector 10 Metro Station,0.87,Netaji Subhas University of Technology (NSUT),2.71,Gurugram Sector 21 IT Park,6.48,2.32,2.54,4.0,64,Yes,2026-08-07,MagicBricks,30.53,59.3,52.6,62.1,48.7
PROP_537,1BHK,Semi-Furnished 1BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Student,1,1,14,20,8,12500,12500,1110.0,1200.0,555,Semi-Furnished,No,Yes,Yes,Yes,12 Hours,No,Yes,No,No,No,Yes,Yes,Yes,Noida Sector 15 Metro Station,0.33,Amity University Noida,6.93,Noida Sector 16 Commercial Hub,4.54,1.22,5.11,3.9,34,Yes,2026-07-28,NoBroker,22.52,65.1,60.8,70.2,52.2
PROP_538,3BHK,Fully Furnished 3BHK Apartment in Gurugram Sector 45,Gurugram Sector 45,Gurugram,Gurugram,Family,3,2,3,24,4,58500,117000,0.0,4400.0,1940,Furnished,Yes,No,Yes,Yes,12 Hours,Yes,No,No,No,Yes,Yes,Yes,No,HUDA City Centre Metro Station,4.13,Ansal University,8.17,Golf Course Road Offices,3.59,3.34,2.3,4.8,3,Yes,2026-08-09,NoBroker,30.15,43.0,41.2,48.8,48.4
PROP_539,2BHK,Semi-Furnished 2BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,2,2,0,3,8,45000,45000,1800.0,1900.0,910,Semi-Furnished,No,Yes,No,No,24 Hours,Yes,Yes,No,No,No,No,No,No,Hauz Khas Metro Station,4.38,IIT Delhi,8.38,Okhla Industrial Area,8.16,0.79,1.15,4.5,63,Yes,2026-08-03,Housing.com,49.45,39.6,35.2,43.8,54.6
PROP_540,3BHK,Semi-Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Working Professional,3,2,2,8,0,30000,61000,4000.0,3800.0,1859,Semi-Furnished,Yes,No,Yes,Yes,24 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Vaishali Metro Station,1.73,Inderprastha Dental College,4.69,Noida Sector 62 IT Park,7.63,3.98,4.1,4.0,51,No,2026-07-17,Housing.com,16.14,49.4,44.0,53.0,44.3
PROP_541,2BHK,Fully Furnished 2BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Working Professional,2,2,1,5,0,76500,153000,0.0,3000.0,1402,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,No,No,Yes,No,Yes,No,Yes,Chattarpur Metro Station,1.18,Jawaharlal Nehru University (JNU),8.06,Cyber City Gurugram,6.45,1.39,1.41,4.1,24,No,2026-07-29,MagicBricks,54.56,52.6,49.9,57.4,53.3
PROP_542,2BHK,Fully Furnished 2BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,2,2,8,8,14,33000,100500,2000.0,2239.0,1293,Furnished,No,Yes,Yes,No,24 Hours,Yes,No,No,No,No,No,Yes,No,Janakpuri West Metro Station,2.74,Bhaskaracharya College,7.57,Janakpuri District Centre,14.9,3.92,5.52,3.9,33,No,2026-07-04,Housing.com,25.52,42.3,37.2,46.2,40.8
PROP_543,3BHK,Semi-Furnished 3BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,3,2,4,15,0,58500,117000,2000.0,2209.0,1406,Semi-Furnished,Yes,Yes,Yes,No,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Model Town Metro Station,2.75,Miranda House,9.86,Connaught Place,8.41,2.71,1.94,4.4,49,Yes,2026-07-01,MagicBricks,41.61,42.3,38.7,46.8,46.1
